gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	length_bp
EIF2B1	-0.022374252288951287	10.196301691331923	0	1	1	2397
PRKAR2A	0.5012664168893128	8.030138054968287	0	0.9999754833086889	1	6492
CSNK2A1P	0.3283402841301482	8.91249133192389	0	0.9999999999999999	1	NA
XRRA1	0.036514182384893165	8.589737843551797	0	1	1	5681
C20orf54	-0.464311007122031	4.517239534883721	0	0.9983261276012287	1	NA
TXNIP	-0.007115854867778675	12.24656131078224	0	0.9999999999999996	1	2905
SLC36A4	0.025194910013563013	6.955879915433404	0	1	1	6037
LOC389791	-0.11837607487183947	1.781546511627907	0	0.9999999999999984	1	NA
ZNF876P	0.12727967583482472	2.7452959830866805	0	0.999999982233091	1	2630
MLF1	0.17179010759156851	7.813796617336152	0	0.9999999999999829	1	3048
QPRT	-0.232404692328178	10.3121088794926	0	0.9999982032944272	1	2477
IFT140	-0.14478775644610034	8.83559133192389	0	1	1	6348
MLF2	-0.34621912426100476	12.02112156448203	0	1	1	2106
TMEM14C	-0.062024794665666426	11.08213911205074	0	1	1	1257
FAM157A	0.2519509790078879	2.35505644820296	0	0.9999999997431415	1	1152
FANCF	0.051990484305052834	8.577136152219873	0	1	1	3291
MECOM	0.9305437408627468	5.889056871035941	0	0.7034522236178951	1	5732
ITGA2B	0.014372445357652728	2.352089006342495	0	0.9999999900207233	1	3479
RSPH1	-0.29805847737923796	2.414928752642706	0	0.999982907980571	1	2880
IFI16	0.2393872463481437	12.862326849894291	0	0.9999999999993858	1	4138
SOX6	0.05134832577355933	8.2256	0	0.9999094633790172	1	9304
LOC440944	-0.08468312333764322	7.278355391120507	0	1	1	NA
TTC1	-0.059696567823513035	9.859954334038054	0	1	1	3297
C9orf129	0.5214083448770227	6.020100634249472	0	0.9999977657346334	1	NA
C9orf125	-0.44681417509097515	5.834001268498943	0	0.9769102009124958	1	NA
CEPT1	0.23565044922907838	8.868924312896405	0	1	1	5300
KIAA1267	0.25029413342720763	9.97137378435518	0	1	1	NA
RTCD1	0.15080002022218555	9.25024397463002	0	1	1	NA
CFHR3	0.23736623904709298	1.4182532769556024	0	0.9999998737772388	1	4961
CLIC4	0.42763997478324517	12.316391966173361	0	0.9999998166344135	1	4293
CLIC5	1.3462014173846037	5.253505073995772	2.3321431039518785	0.010055623208945964	0.5432682749464754	5971
CLIC2	0.832223829616363	6.92364355179704	0	0.8099702036413713	1	2623
CLIC3	-1.3441834988425156	3.7312577167019025	-1.4073088098103106	0.07999575649989175	1	809
CXorf1	-0.1907674612314674	1.9051247357293868	0	0.9999975850417976	1	NA
KIAA0020	0.22856653638597757	9.33683509513742	0	0.9999999999999414	1	NA
TMEM147	-0.33437450594506346	11.300356871035941	0	0.9999999992202353	1	1783
ASGR1	0.22590888045514615	3.83442177589852	0	0.9999997243447859	1	2083
ASGR2	0.20919827707890584	2.702237843551797	0	0.9999982510761307	1	3267
PCDHA1	0.3363255821848987	2.076511839323467	0	0.998902833560805	1	5414
FOXL2	-0.8416911144818856	2.3697393234672304	0	0.7439191038162899	1	2914
RIT1	0.0918577535708927	9.43680422832981	0	1	1	3390
TMEM141	-0.31549753142021275	9.175162790697675	0	0.9999999999985996	1	917
FOXL1	0.42642379267993374	3.4158401691331925	0	0.9997949667244028	1	4930
SF1	-0.03742501809623734	12.285466596194503	0	1	1	3631
PCDHA6	0.8710043293170052	2.952523044397463	0	0.6963436872623163	1	5395
PKIB	0.2185025834818549	4.989581606765328	0	0.9999230044257834	1	6334
TMEM149	0.07394882366060117	7.9275355179704015	0	0.9999999999964237	1	NA
API5	0.18771293165400882	10.777484566596195	0	1	1	3726
KRTCAP3	-0.7666023096773299	3.174724735729387	0	0.8953390809406188	1	1723
NUMBL	-0.1831477291991862	9.230423044397464	0	1	1	3561
RTKN2	0.4939387162206357	6.414025369978859	0	0.9999054131658967	1	6886
RNF180	0.03464039820029284	4.3617668076109934	0	0.999998871851866	1	4945
P2RX7	-0.30241897141749285	9.278203382663849	0	0.9999629858454169	1	5113
SECISBP2L	0.3039344767043417	10.483647991543341	0	0.9999999999884717	1	7059
HAS2	-0.010147086614955537	7.789639957716702	0	0.9999996773987527	1	4240
KIAA1199	0.7265936279434868	8.106130655391121	0	0.8709731856343825	1	NA
HLA-DPA1	0.541111624164335	12.09383488372093	0	0.9871126652562713	1	5025
ZSWIM3	0.013809867534678166	6.818083509513742	0	1	1	2776
FAM32A	-0.11064006113313332	10.620467019027483	0	1	1	1472
KIAA1191	-0.02630580729997352	10.988605708245244	0	1	1	2903
FER1L4	0.8328025599414552	4.153217124735729	0	0.7635608967248919	1	5998
CA5B	-0.1687249379687099	8.09963002114165	0	0.9999999989966534	1	6837
ZNF559	0.15772768607766993	7.95995221987315	0	1	1	5095
VWA1	-0.13528372963762306	9.883224524312896	0	0.9999999963848435	1	4492
C19orf22	-0.34368622068816823	10.550236786469345	0	1	1	NA
C19orf23	-0.5581252454757216	4.636852642706131	0	0.999998536951717	1	NA
C19orf20	-0.2878042379445431	6.664456236786469	0	0.9999993401351598	1	NA
C19orf26	-0.17684365468730268	6.149939957716702	0	0.999999999605907	1	NA
C19orf24	-0.28033704549345617	10.067403594080337	0	0.9999999999999223	1	NA
C19orf25	-0.3067201180101447	8.914718181818182	0	0.9999999999999915	1	2591
MYBL1	0.3189522905504758	7.328908879492601	0	0.9999999295160584	1	5161
NR1D1	-0.07081319009286717	9.255235306553912	0	1	1	2630
C19orf28	-0.8416506951026534	12.827421987315011	0	0.8468859210672864	1	NA
C19orf29	-0.16952489898633982	9.256510147991543	0	1	1	NA
ITGB1BP1	-0.28532305212540093	10.383254334038055	0	1	1	4859
ITGB1BP3	-0.4128165950855348	2.716402325581395	0	0.9553098013296304	1	NA
ITGB1BP2	-0.046045611002551494	1.8189422832980973	0	0.9999999999999996	1	1439
ZNF7	0.06859525502697483	8.676072515856237	0	1	1	5641
ZNF2	-0.04725877560087468	7.222629175475687	0	1	1	3885
ZNF3	-0.10909589636218149	9.35672198731501	0	1	1	5654
CTCFL	0.3474750283332132	4.688808456659619	0	0.9985872826247965	1	4040
PHLDA1	0.1031901271444234	12.825406342494714	0	1	1	5913
RPL31	0.12197182528185996	13.323351162790697	0	1	1	2328
ZNF8	0.04483739691017942	6.618645665961945	0	1	1	9110
PCP4L1	-1.5592237205200155	1.3888621564482029	-3.3476791199121725	4.3990887021664693e-4	0.031413318627992216	1820
C11orf17	-0.0722711065058799	8.588792389006343	0	1	1	NA
ZAP70	0.7674099822690356	6.444504651162791	0	0.827832096460912	1	4935
C11orf10	-0.21391192256486968	10.428311627906977	0	1	1	NA
UFSP2	-0.012253501099932514	9.057263636363636	0	1	1	2376
OGFR	-0.1021251599727624	10.642771247357294	0	1	1	4506
EPM2AIP1	0.08751183493551433	9.269173150105708	0	1	1	8089
CDC5L	0.2703620272137118	10.234364059196617	0	1	1	6241
RAC2	0.8454848200010597	9.332525369978859	0	0.7725035043238341	1	2084
RAC3	-0.4358063219183962	8.170305919661734	0	0.9997169605527281	1	1357
RAC1	-0.13044562680105456	12.66388689217759	0	1	1	5408
SBDS	-0.07951594542466967	10.86180845665962	0	1	1	2566
RCL1	0.053000846960751115	8.108402959830867	0	1	1	2061
MRPS18A	-0.20589588910307988	9.810418393234672	0	1	1	1163
ORC3L	0.19054323785136623	8.632292600422833	0	1	1	NA
CPLX1	-0.37070615409330515	4.231801691331924	0	0.9998683227766761	1	2866
AP2A1	-0.1928493925374004	11.49403488372093	0	1	1	3506
AP2A2	0.09128090744379122	10.716284989429175	0	1	1	5336
LOC389333	0.15202455599543027	4.545160042283298	0	0.9999999995078633	1	NA
LILRB3	0.7446649629006131	6.2254268498942915	0	0.9395990171857418	1	2848
CADPS	-0.6073286690251825	5.932394080338266	0	0.8987807095605271	1	5554
FIGNL1	0.16128478313194605	8.305933403805497	0	1	1	5444
PBX3	0.31185056546734263	7.880304651162791	0	0.9999999999659075	1	3197
PBX1	0.3898580117690432	6.8128955602537	0	0.998289589260161	1	11321
TMOD2	0.40030346420702373	8.169015433403805	0	0.9999429005013136	1	9150
MFSD11	0.08434999623716163	8.801102536997886	0	1	1	2952
NSUN2	-0.04690491429231628	10.721168498942918	0	1	1	3558
NSUN5	-0.3525285683982003	9.850437209302326	0	1	1	2336
NSUN4	0.04707160367730359	9.179587526427062	0	1	1	4347
NSUN7	0.6266523591900587	2.335930021141649	0	0.9716784849982331	1	4839
NSUN6	0.2010558892341869	6.844234249471459	0	0.9999999999999998	1	2166
TUBG2	-0.4191911944091016	8.603711839323466	0	0.9999999999999926	1	2024
FAM71F2	-0.20084499170959746	2.226854756871036	0	0.9999999931407768	1	NA
PTCH2	0.39866568712851813	3.775600422832981	0	0.9999279215594453	1	4988
PCDHGA2	0.29006419314632004	4.904357293868922	0	0.9998874889880791	1	4813
SGK269	0.15045057354671315	10.206914164904862	0	1	1	NA
FAM108B1	0.09829888079424584	8.443527906976744	0	1	1	NA
TBC1D1	0.3280284463181741	10.161513742071882	0	0.9999999999999994	1	6194
ZXDA	0.3707596670967502	5.161967230443975	0	0.9999999999999958	1	5029
PAMR1	0.6081688415314392	4.748488794926004	0	0.9852493921051502	1	2859
RAD9A	-0.2517627661878811	8.086685835095137	0	1	1	2086
ERGIC2	0.37743341165617106	9.119619450317124	0	0.999999999995914	1	5033
ERGIC3	-0.15654824012094173	12.463083720930232	0	1	1	2846
CDR2L	-0.028484539184594145	7.740825369978858	0	0.9999999999933545	1	3558
ERGIC1	0.1171268987606677	11.717309936575052	0	1	1	5687
CLEC14A	0.31813409591837405	7.439445243128964	0	0.9999999998183943	1	2094
PDF	-0.20765724813898154	7.640536152219873	0	1	1	2859
B3GAT3	-0.17884776321372986	10.5307044397463	0	1	1	2056
B3GAT2	0.1890146666712758	2.0953424947145876	0	0.9999999999894236	1	6587
B3GAT1	0.2988481392663021	4.676759830866808	0	0.9943773651588631	1	6160
FAM66C	0.167954981218446	3.749204862579281	0	0.9999999769922143	1	2623
PER1	0.0015337232593187916	10.02455221987315	0	1	1	6864
CPPED1	-0.16138321241660214	9.833023467230444	0	1	1	6143
UXT	-0.23108040917229344	9.955304651162791	0	1	1	894
CALM2	0.10913055554297257	12.816900634249471	0	1	1	4502
CALM3	5.898060000407187e-4	12.618677167019028	0	1	1	2960
SPG21	-0.01797561837121619	11.275141437632135	0	1	1	3413
CALM1	-0.19236629667387886	12.81522579281184	0	1	1	4203
GSDMA	-1.993320273571898	3.2703105708245244	-4.367604424668713	7.720484368127584e-6	6.967100838578432e-4	2135
GSDMB	0.19380544201926128	4.560771458773784	0	0.9999988682258526	1	4655
GSDMC	-2.1719441244153237	2.183111205073996	-5.958096872620515	2.491485952629793e-9	3.1236767393886806e-7	2450
GSDMD	0.02766270146921199	10.390090063424948	0	0.9999999999999998	1	3462
DLGAP3	-0.14451326465418976	3.1226171247357293	0	0.9999998188018081	1	3921
DLGAP1	0.23227376554715062	5.552025581395349	0	0.9960089440520679	1	6655
DLGAP4	-0.24182444900125716	11.557333826638478	0	1	1	5192
DLGAP5	0.33880092033780795	8.269950528541226	0	0.9999998920904007	1	3316
HRH2	-0.27546801222428313	6.048357082452431	0	0.9995165335625863	1	4832
MBNL2	0.39881964130863606	10.30921754756871	0	0.9999907758488491	1	5068
MBNL3	0.7418790665852869	5.378894926004229	0	0.9364995093944342	1	12302
PLK3	-0.18213454625485073	8.920294291754757	0	0.9999999999999987	1	2477
A1BG	-0.4707863906247498	7.881114799154334	0	0.9999995065803421	1	3382
TTC8	-0.011322165977213994	8.625224947145878	0	1	1	5270
PLK2	-0.01657698526374846	10.425729598308669	0	0.9999999999999977	1	2807
ZNF720	0.028640097014113703	7.566405285412262	0	1	1	NA
OIP5	0.13110453605033995	6.030097251585624	0	0.9999999999999982	1	1207
CLCN3	0.17849581380898882	10.784567441860466	0	0.9999999999999993	1	6711
CLCN2	0.17744515918257095	7.308013319238901	0	0.9999999999999567	1	5030
HRH1	0.2792268753263045	5.9288029598308665	0	0.9999978441638125	1	4711
CLCN7	-0.521655429300017	12.795205073995772	0	0.9999890634058043	1	4273
CLCN6	-0.04584084950599124	9.3517177589852	0	1	1	5696
CLCN5	0.001954330577771482	9.433480338266385	0	1	1	10108
CLCN4	0.2887328020826818	6.253122198731501	0	0.9986232354731865	1	6759
FBXL19	-0.0782066191557711	9.386533192389006	0	1	1	4490
BRD8	0.0035513105265977483	9.90830866807611	0	1	1	4028
BRD9	-0.07261657800383402	9.939413530655392	0	1	1	4865
PCDHGA1	0.32845154739581656	4.041401057082452	0	0.9998515772985381	1	4769
FBXL18	-0.2720987129792751	9.573908245243128	0	1	1	8270
BRD4	0.06579969559210985	11.205876532769556	0	1	1	7231
BRD7	0.1989616847743113	9.855617970401692	0	1	1	5475
BRD1	-0.02486967431358176	9.888384143763213	0	1	1	5887
BRD2	-0.0010352729559811886	12.48965221987315	0	1	1	54838
BRD3	0.16396051795032493	9.467956236786469	0	1	1	5665
DNAJA2	0.11025215576344052	10.238366384778013	0	1	1	3035
DNAJA3	-0.014100790202394142	10.501627484143762	0	1	1	3351
DNAJA1	0.30666416351358317	11.624345031712474	0	1	1	2415
TGFBR3	0.2652947123968423	9.045772093023256	0	0.9999999970472943	1	6455
DNAJA4	-0.5923933358465742	10.398493234672305	0	0.9680984488527437	1	3245
GLG1	0.11693169335244837	12.16028731501057	0	1	1	9287
LOC643387	0.056990857731190246	5.454018181818181	0	1	1	NA
PTPN12	0.17288753779146224	10.921779915433405	0	1	1	3384
PTPN11	0.30628862378779886	11.271275687103595	0	1	1	7648
MYCBP	-0.04098243326893488	8.874967441860464	0	1	1	2532
PTPN14	0.4267758715769513	8.12687843551797	0	0.9999997754450329	1	13360
SETD1B	-0.08651827378749775	9.838953488372093	0	1	1	8557
LYAR	0.10081574428055524	8.937549471458773	0	1	1	1700
PCDH20	-0.014922544986650492	2.13203488372093	0	0.9998953396430826	1	5105
C8orf30A	-0.27994438962145235	10.172958985200845	0	0.9999999999999976	1	NA
CH25H	0.02539741878169792	4.525357505285412	0	0.9999999830119545	1	1689
C16orf74	-0.7083442047732589	5.622679281183933	0	0.9253248807823831	1	1237
C16orf75	0.04259285271816315	8.03063953488372	0	1	1	NA
MRPL27	-0.3198432234428743	9.663087949260042	0	1	1	2441
CSF2RA	0.41231144238878337	6.880262579281184	0	0.996473045301521	1	2294
DMD	0.25893188368162445	8.057051374207187	0	0.9999947140668435	1	13992
C16orf71	-0.17558208551610546	2.8835249471458773	0	0.9999999999999831	1	NA
C16orf72	0.173298487131881	9.766584143763213	0	1	1	NA
C16orf73	-0.29071801106419615	1.5057568710359408	0	0.998879793601643	1	NA
LRFN4	-0.4485134947429789	8.750845031712474	0	0.9999734412415899	1	2869
C16orf79	-0.18129410620492703	4.087809090909091	0	0.999999999510611	1	NA
GAB1	0.13972653459954062	9.072470824524313	0	0.9999999999999991	1	7864
C2orf81	-0.11331629947246588	6.650664904862579	0	0.9999999999996576	1	2407
C2orf82	-0.42231300598399757	2.2062693446088795	0	0.9834879707423191	1	NA
C2orf85	0.5648627211025383	1.6615623678646934	0	0.9940912821474245	1	NA
C2orf84	-0.07653178612375311	1.796490486257928	0	0.9999999999999999	1	NA
C2orf86	0.3507275250564601	6.3346742071881605	0	0.9999999999999973	1	NA
C2orf89	0.7491290963198468	4.867195771670191	0	0.8536097126900712	1	NA
C2orf88	-0.22054166017093368	7.566655602536998	0	0.9999814157401534	1	4340
NDRG3	0.07936111129701015	10.02180486257928	0	1	1	3473
NDRG4	-0.5874392972788446	5.8155016913319235	0	0.9604769501303922	1	5116
TBC1D9	0.9215374079340987	8.662562156448203	0	0.7263824141698109	1	6155
ZSCAN2	0.30228818075294467	7.415432980972516	0	1	1	4064
CHD1L	0.011834593193096455	10.510436575052854	0	1	1	3344
HOXA6	0.3767701899242814	3.0878668076109936	0	0.9996043687413085	1	989
HOXA5	0.5013978993536314	5.173142917547569	0	0.9947225799232876	1	1670
DNAJB12	-0.13083703952117356	10.03298287526427	0	1	1	4360
DNAJB11	0.025765664651302502	10.682000422832981	0	1	1	5684
HOXA4	0.36892510246666343	5.885586257928119	0	0.9981048034895009	1	1728
HLA-DQB1	0.41553401400532153	10.38806109936575	0	0.9964917920818138	1	4986
DNAJB14	0.5624033193646885	7.974604651162791	0	0.9999139763118359	1	6463
RNF138	0.28011823891292775	8.604249471458774	0	0.9999999999996738	1	3551
HOXA3	0.5370111821040157	5.957628964059197	0	0.9783930952398143	1	3994
ENOSF1	-0.22196127734436055	8.498463424947145	0	1	1	6340
HOXA2	0.31030569874916886	3.025719027484144	0	0.999913269608608	1	1993
CISD2	0.08424771181999378	9.280093446088795	0	1	1	5878
CISD3	-0.34082521276107547	9.620571035940804	0	1	1	2552
CISD1	0.02689405395612716	8.26124756871036	0	1	1	2375
CLNS1A	0.029987017021232926	10.539402114164904	0	1	1	4282
HOXA1	0.13827107986024337	5.783249682875264	0	0.9999999580838462	1	2543
FLJ44635	0.07892309426558965	3.9806348837209304	0	0.9999999999920943	1	NA
TSHZ2	1.224106809160703	4.266054756871036	1.1657503808678504	0.12215094699779501	1	12236
TSHZ3	0.05491797918804143	7.128620084566596	0	0.9999999989854412	1	5065
MRC2	0.0747855267584955	9.7616778012685	0	0.999998745053796	1	5719
FOXS1	0.036450166033672834	4.855579281183933	0	0.9999999997297899	1	1302
ZNF581	-0.061039450739748737	8.964085835095137	0	1	1	1338
MCOLN1	-0.22859924525900946	10.0858911205074	0	1	1	2253
ZNF582	0.32141410080745025	4.360209302325582	0	0.9999780045792027	1	3061
TIPARP	0.21352689128786437	8.641675264270614	0	1	1	4181
ZNF584	-0.1970140940954762	7.853441014799154	0	1	1	3436
ZNF587	0.14982271647369577	8.973199365750528	0	1	1	6885
HAPLN4	-0.12896864912277944	2.7967219873150104	0	0.9998884509642624	1	4342
ZNF589	-0.14922507134422347	8.479124101479915	0	1	1	4703
U2AF2	-0.10996104251319906	11.95679598308668	0	1	1	3067
THSD1	-0.1857302825217808	6.014041649048626	0	0.9999999992985569	1	3889
SGK494	-0.31133299125139174	5.009068921775898	0	0.9999999996468141	1	NA
TMEM115	-0.27426900561895323	10.56999957716702	0	1	1	2213
ZFP161	0.13821834621633378	8.215054756871035	0	1	1	NA
RELA	-0.14599548077450833	11.133036575052854	0	1	1	3183
LPAR6	0.23304218669482718	8.713777589852008	0	0.9999997461663516	1	3004
LSM12	-0.05242755698718942	9.831669133192388	0	1	1	2791
PSD	0.525954564680764	5.465430232558139	0	0.9908086385635351	1	5190
UXS1	0.08806066914923545	9.768279281183933	0	1	1	2907
CAMKK2	-0.06857433033308839	10.119489640591967	0	1	1	5598
CAMKK1	-0.26205494558821113	7.248806131078224	0	0.9999999999561189	1	3898
HOXA9	-0.7741393380789688	3.4085797040169132	0	0.8814949173577316	1	2064
LOC84856	-0.21348135447957234	6.367197251585623	0	0.9986880824353446	1	NA
LPAR5	0.08603363796640283	6.0677623678646935	0	0.9999999895690727	1	2780
ZP3	-0.28544641516407654	7.2222126849894295	0	0.9999999914086177	1	1846
LOC441046	-0.25048104372735996	3.111582241014799	0	0.9999677766548911	1	NA
TMEM123	0.42025114185033463	11.025102748414376	0	0.9999986963431373	1	3515
MTRF1L	0.041513176751541404	7.826138689217759	0	1	1	3700
MYO1G	0.4029478245198359	7.336871670190275	0	0.9987481409549847	1	5672
MYO1F	0.706269174732791	8.461555813953488	0	0.9634558234609998	1	7495
MYO1E	0.021550344301754225	10.71701247357294	0	1	1	8644
MYO1D	-0.47767868950063364	11.892623467230443	0	0.9997044112014329	1	5524
MYO1C	-0.3266043587959892	12.372045454545455	0	1	1	4933
MYO1B	-0.09258563905057746	11.06168689217759	0	1	1	5756
GRN	-0.32542760774605495	13.746153488372093	0	0.9999999999992748	1	2394
LOC100128640	-0.21568123284180696	5.337922410147992	0	0.999999831660963	1	NA
RPL36AL	-0.2026145288651404	11.389036363636365	0	1	1	1767
RAET1G	-1.2899422311594317	2.0515211416490486	-1.8362688239812672	0.03347214127448139	1	1150
KIAA0391	-0.03759246458782074	9.160386046511627	0	1	1	NA
CHMP7	0.23985124402741234	10.226228329809725	0	1	1	3410
CHMP6	-0.27166537472519775	9.334284778012686	0	1	1	1664
BCR	-0.09226980438564054	10.14096955602537	0	1	1	6783
CTPS2	0.12217105531216739	8.748695137420718	0	1	1	4319
NDC80	0.13390387851413146	7.97301754756871	0	0.9999999999998449	1	3413
LY6G6C	-3.319836441414324	1.3506780126849893	-9.451073589425553	7.737497146398289e-20	2.3105573296808275e-17	992
HOXA13	-0.21419027642315214	3.6365253699788584	0	0.9998630529969377	1	5015
HOXA11	-0.6094287888862789	5.997613742071882	0	0.9682460157475179	1	2669
HOXA10	-0.3979351596500816	6.93712177589852	0	0.9943276798737224	1	2541
PPIAL4C	-0.14755717638619195	5.273215010570825	0	1	1	760
KRTAP19-1	-0.7996315559392456	2.3545429175475685	0	0.754108235757764	1	662
FAM188A	0.28326679681800887	8.564048414376321	0	0.9999999999999987	1	NA
FAM160B1	0.3153067671446589	8.861776321353066	0	0.9999999999999996	1	NA
FAM160B2	-0.3010737859583353	10.174670824524313	0	1	1	NA
RAD54B	0.21348438622371477	7.0882171247357295	0	0.9999999999998851	1	3157
GALNTL4	-0.37810683810010287	7.601746511627907	0	0.9999732414044074	1	NA
TSSK4	-0.07298235971248576	2.833276955602537	0	1	1	1394
GALNTL6	0.3655403335669709	2.127304862579281	0	0.9969793773976487	1	4021
GALNTL1	0.9681994787598551	4.860395983086681	0	0.5646539394736629	1	NA
LSM11	0.3313013350403174	7.480068498942917	0	0.9999999999999992	1	6567
ZNF323	-0.16734223696375153	5.924327695560254	0	0.9999999999999385	1	NA
GALNTL2	0.26159949925808323	4.714211839323467	0	0.9999454446811878	1	NA
SF3B1	0.32674095557431704	12.313014164904862	0	1	1	9283
TUSC2	-0.24658064701719695	9.269571458773784	0	1	1	1703
SRI	0.06761954047070969	10.498490697674418	0	1	1	2001
SUN1	0.01885341253805678	11.090494714587738	0	1	1	8479
